Name,Decade
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Hippodamia.convergens,2000
Hippodamia.glacialis,2000
Hippodamia.parenthesis,2000
Hippodamia.parenthesis,2000
Hippodamia.parenthesis,2000
Hippodamia.parenthesis,2000
Hippodamia.parenthesis,2010
Mulsantina.picta,2000
Mulsantina.picta,2000
Mulsantina.picta,2010
Mulsantina.luteodorsa,2000
Myzia.pullata,2000
Myzia.pullata,2000
Myzia.pullata,2000
Myzia.pullata,2010
Olla.v-nigrum,2000
Chilocorus.stigma,2000
Chilocorus.stigma,2000
Chilocorus.stigma,2000
Chilocorus.stigma,2000
Chilocorus.stigma,2000
Chilocorus.stigma,2010
Chilocorus.stigma,2010
Chilocorus.stigma,2010
Anatis.labiculata,2000
Anatis.labiculata,2010
Anatis.labiculata,2010
Anatis.mali,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coleomegilla.maculata,2000
Coleomegilla.maculata,2000
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2000
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2000
Brachiacantha.ursina,2010
Brachiacantha.ursina,2010
Brachiacantha.ursina,2010
Brachiacantha.ursina,2000
Propylea.quatuordecimpunctata,2010
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Psyllobora.vigintimaculata,2000
Coleomegilla.maculata,1980
Hyperaspis.undulata,1980
Hyperaspis.undulata,1980
Psyllobora.vigintimaculata,1990
Psyllobora.vigintimaculata,1990
Psyllobora.vigintimaculata,1990
Psyllobora.vigintimaculata,1990
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Coleomegilla.maculata,1980
Adalia.bipunctata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Hippodamia.parenthesis,1980
Psyllobora.vigintimaculata,1980
Hippodamia.convergens,1940
Psyllobora.vigintimaculata,1980
Hippodamia.convergens,1980
Chilocorus.stigma,1980
Harmonia.axyridis,2010
Hippodamia.convergens,1980
Coleomegilla.maculata,1980
Anatis.labiculata,1980
Anatis.labiculata,1990
Anatis.labiculata,1980
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Anatis.labiculata,1980
Coleomegilla.maculata,1980
Anatis.labiculata,1960
Cycloneda.munda,1980
Cycloneda.munda,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Coleomegilla.maculata,1990
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Adalia.bipunctata,1980
Psyllobora.vigintimaculata,1980
Adalia.bipunctata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Chilocorus.stigma,1980
Psyllobora.vigintimaculata,1990
Neoharmonia.venusta,1980
Myzia.pullata,1980
Anatis.labiculata,1980
Psyllobora.vigintimaculata,1990
Coleomegilla.maculata,1990
Adalia.bipunctata,1980
Coleomegilla.maculata,1980
Adalia.bipunctata,1980
Hippodamia.parenthesis,1980
Coleomegilla.maculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1990
Coleomegilla.maculata,1990
Adalia.bipunctata,1980
Adalia.bipunctata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Adalia.bipunctata,1980
Anatis.labiculata,1980
Anatis.labiculata,1980
Anatis.labiculata,1980
Anatis.labiculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1990
Coleomegilla.maculata,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Coccinella.septempunctata,1980
Coccinella.novemnotata,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Hippodamia.parenthesis,1940
Propylea.quatuordecimpunctata,2010
Psyllobora.vigintimaculata,2010
Psyllobora.vigintimaculata,2010
Psyllobora.vigintimaculata,2010
Cycloneda.munda,1980
Cycloneda.munda,1980
Chilocorus.stigma,1980
Hyperaspis.undulata,1980
Cycloneda.munda,1980
Coleomegilla.maculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Psyllobora.vigintimaculata,1980
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Cycloneda.munda,1940
Chilocorus.stigma,1940
Chilocorus.stigma,1960
Adalia.bipunctata,1940
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.labiculata,1960
Anatis.mali,1970
Anatis.mali,1970
Anatis.mali,1960
Coccinella.novemnotata,1970
Coccinella.novemnotata,1970
Coccinella.novemnotata,1970
Coccinella.novemnotata,1940
Coccinella.novemnotata,1960
Coccinella.novemnotata,1960
Coccinella.novemnotata,1960
Coccinella.novemnotata,1950
Coccinella.novemnotata,1940
Coccinella.transversoguttata,1970
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1940
Cycloneda.munda,1940
Cycloneda.munda,1950
Cycloneda.munda,1960
Cycloneda.munda,1960
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1950
Hippodamia.convergens,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Mulsantina.picta,1960
Mulsantina.picta,1960
Mulsantina.picta,1970
Anatis.labiculata,2010
Anatis.labiculata,2010
Anatis.mali,2010
Anatis.mali,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Anisosticta.bitriangularis,2010
Brachiacantha.ursina,2010
Chilocorus.stigma,2010
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2000
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coccinella.septempunctata,2010
Coleomegilla.maculata,2000
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Cycloneda.munda,2000
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Cycloneda.munda,2010
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Harmonia.axyridis,2010
Hippodamia.convergens,2010
Hippodamia.glacialis,2010
Hippodamia.glacialis,2010
Hippodamia.glacialis,2000
Hippodamia.parenthesis,2010
Hippodamia.parenthesis,2010
Hippodamia.parenthesis,2010
Hippodamia.variegata,2000
Hippodamia.variegata,2010
Neoharmonia.venusta,2010
Propylea.quatuordecimpunctata,2000
Propylea.quatuordecimpunctata,2000
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Psyllobora.vigintimaculata,2000
Coleomegilla.maculata,1910
Coleomegilla.maculata,1910
Hippodamia.convergens,1910
Chilocorus.stigma,1910
Chilocorus.stigma,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Hippodamia.glacialis,1910
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1920
Brachiacantha.ursina,1920
Brachiacantha.ursina,1920
Brachiacantha.ursina,1920
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Hippodamia.convergens,1920
Adalia.bipunctata,1940
Adalia.bipunctata,1940
Adalia.bipunctata,1940
Adalia.bipunctata,1920
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1920
Coleomegilla.maculata,1940
Coleomegilla.maculata,1940
Chilocorus.stigma,1990
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Coleomegilla.maculata,1910
Coleomegilla.maculata,1920
Coleomegilla.maculata,1920
Coleomegilla.maculata,1940
Coleomegilla.maculata,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.tredecimpunctata,1940
Hippodamia.convergens,1950
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Psyllobora.vigintimaculata,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1920
Hippodamia.convergens,1930
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1940
Brachiacantha.ursina,1930
Brachiacantha.ursina,1940
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1940
Chilocorus.stigma,1930
Chilocorus.stigma,1930
Chilocorus.stigma,1930
Chilocorus.stigma,1930
Chilocorus.stigma,1910
Chilocorus.stigma,1910
Chilocorus.stigma,1910
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Coccinella.novemnotata,1940
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Coleomegilla.maculata,1940
Coleomegilla.maculata,1940
Coleomegilla.maculata,1940
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Cycloneda.munda,1940
Cycloneda.munda,1940
Cycloneda.munda,1940
Cycloneda.munda,1940
Cycloneda.munda,1930
Cycloneda.munda,1930
Cycloneda.munda,1930
Cycloneda.munda,1930
Cycloneda.munda,1930
Cycloneda.munda,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1910
Hippodamia.convergens,1910
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1920
Hippodamia.convergens,1920
Hippodamia.convergens,1920
Hippodamia.convergens,1940
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Olla.v-nigrum,1950
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1940
Coccinella.septempunctata,1970
Hippodamia.convergens,1960
Harmonia.axyridis,1990
Adalia.bipunctata,1960
Chilocorus.stigma,1970
Hippodamia.parenthesis,1970
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coccinella.septempunctata,1970
Hippodamia.parenthesis,2010
Hippodamia.parenthesis,2010
Propylea.quatuordecimpunctata,2010
Coccinella.septempunctata,1980
Hippodamia.parenthesis,2010
Psyllobora.vigintimaculata,2010
Coleomegilla.maculata,2010
Hippodamia.parenthesis,2010
Coccinella.trifasciata,1920
Coleomegilla.maculata,1990
Cycloneda.munda,2010
Hippodamia.variegata,2010
Harmonia.axyridis,1990
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Propylea.quatuordecimpunctata,2010
Anatis.labiculata,1990
Anatis.labiculata,1990
Anatis.labiculata,1990
Anatis.labiculata,1990
Anatis.labiculata,1990
Anatis.labiculata,1990
Anatis.labiculata,1990
Harmonia.axyridis,1990
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Coccinella.septempunctata,1990
Coccinella.septempunctata,1990
Coccinella.septempunctata,1990
Coleomegilla.maculata,1990
Coleomegilla.maculata,1990
Anatis.labiculata,1920
Coccinella.novemnotata,1920
Cycloneda.munda,1920
Hippodamia.tredecimpunctata,1920
Adalia.bipunctata,1920
Brachiacantha.ursina,1920
Coccinella.novemnotata,1920
Coccinella.novemnotata,1920
Coccinella.transversoguttata,1920
Coccinella.trifasciata,1920
Coleomegilla.maculata,1920
Coleomegilla.maculata,1920
Coleomegilla.maculata,1920
Cycloneda.munda,1920
Cycloneda.munda,1920
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1920
Hippodamia.parenthesis,1920
Hippodamia.tredecimpunctata,1920
Hippodamia.tredecimpunctata,1920
Hippodamia.tredecimpunctata,1920
Coccinella.septempunctata,2000
Hippodamia.parenthesis,2010
Hippodamia.parenthesis,2010
Hippodamia.variegata,2010
Hippodamia.variegata,2010
Propylea.quatuordecimpunctata,2010
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Coccinella.transversoguttata,1980
Coccinella.transversoguttata,1980
Hippodamia.parenthesis,1910
Coccinella.septempunctata,1970
Propylea.quatuordecimpunctata,2010
Hyperaspis.undulata,1960
Hippodamia.tredecimpunctata,1960
Propylea.quatuordecimpunctata,2010
Brachiacantha.ursina,1960
Brachiacantha.ursina,1990
Neoharmonia.venusta,1990
Coccinella.septempunctata,1980
Psyllobora.vigintimaculata,1950
Psyllobora.vigintimaculata,1950
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Brachiacantha.ursina,1910
Hippodamia.parenthesis,1910
Coccinella.novemnotata,1960
Coccinella.novemnotata,1960
Coleomegilla.maculata,2010
Coleomegilla.maculata,2010
Anatis.mali,2000
Hippodamia.parenthesis,2010
Anatis.labiculata,1990
Harmonia.axyridis,1990
Adalia.bipunctata,1970
