Decade,County,Adalia.bipunctata,Anatis.labiculata,Anatis.mali,Anisosticta.bitriangularis,Brachiacantha.ursina,Chilocorus.stigma,Coccinella.novemnotata,Coccinella.septempunctata,Coccinella.transversoguttata,Coccinella.trifasciata,Coccinella.undecimpunctata,Coleomegilla.maculata,Cycloneda.munda,Harmonia.axyridis,Hippodamia.convergens,Hippodamia.glacialis,Hippodamia.parenthesis,Hippodamia.quindecimmaculata,Hippodamia.tredecimpunctata,Hippodamia.variegata,Hyperaspis.undulata,Mulsantina.luteodorsa,Mulsantina.picta,Myzia.pullata,Neoharmonia.venusta,Olla.v-nigrum,Propylea.quatuordecimpunctata,Psyllobora.vigintimaculata,Totalcount,Population,Area,Urban_pop,Density,Prop_urban,Agriculture,Developed,Forest,Nontarget,Ag_change,Dev_change,For_change,Nont_Change,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,Regions,Decade30,Invasion,Totalinvasive,Totalnative,Propinvasive
1970,Marion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64724,404.1442251,NA,160.1507481,NA,91.05948399,2.394887721,6.175346393,0.370281892,-0.151750423,0.051307388,0.092299005,0.00814403,MAR,48,MARION,6,39101,66501,66217,64274,N,1110,640,40.706,40.433,-82.857,-83.421,403.91,68,-83.16089779,40.58720891,IOTP,1950-1970,1Pre-invasion,0,0,0
1970,Tuscarawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77211,571.4822461,NA,135.1065593,NA,43.72729577,4.359212638,49.74233336,2.171158233,-0.166273703,-0.011136114,0.169537736,0.007872081,TUS,37,NEW PHILADELPHIA,11,39157,92582,90914,84090,N,1380,790,40.664,40.214,-81.266,-81.713,571.58,21,-81.47384662,40.44075315,AP,1950-1970,2Csept,0,0,0
1970,Tuscarawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77211,571.4822461,NA,135.1065593,NA,43.72729577,4.359212638,49.74233336,2.171158233,-0.166273703,-0.011136114,0.169537736,0.007872081,TUS,37,NEW PHILADELPHIA,11,39157,92582,90914,84090,N,1380,790,40.664,40.214,-81.266,-81.713,571.58,21,-81.47384662,40.44075315,AP,1950-1970,1Pre-invasion,0,0,0
1970,Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23786,436.9746874,NA,54.43335892,NA,91.31347737,1.072000884,7.470851522,0.143670222,-0.137390929,0.044206222,0.086905414,0.006279293,UNI,66,MARYSVILLE,6,39159,52300,40909,31969,N,1110,910,40.508,40.106,-83.169,-83.552,436.94,24,-83.37157896,40.29932793,IOTP,1950-1970,2Csept,0,0,0
1970,Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23786,436.9746874,NA,54.43335892,NA,91.31347737,1.072000884,7.470851522,0.143670222,-0.137390929,0.044206222,0.086905414,0.006279293,UNI,66,MARYSVILLE,6,39159,52300,40909,31969,N,1110,910,40.508,40.106,-83.169,-83.552,436.94,24,-83.37157896,40.29932793,IOTP,1950-1970,1Pre-invasion,0,0,0
1970,Gallia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25239,471.1352652,NA,53.57060247,NA,35.33387956,1.11634576,62.41806637,1.131708316,-0.062614055,0.011405534,0.048648095,0.002560426,GAL,59,GALLIPOLIS,10,39053,30934,31069,30954,S,1040,480,39.036,38.582,-82.096,-82.584,471.28,45,-82.31718015,38.82466529,AP,1950-1970,2Csept,0,0,0
1970,Gallia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25239,471.1352652,NA,53.57060247,NA,35.33387956,1.11634576,62.41806637,1.131708316,-0.062614055,0.011405534,0.048648095,0.002560426,GAL,59,GALLIPOLIS,10,39053,30934,31069,30954,S,1040,480,39.036,38.582,-82.096,-82.584,471.28,45,-82.31718015,38.82466529,AP,1950-1970,1Pre-invasion,0,0,0
1970,Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84342,409.2190212,NA,206.104789,NA,89.10482921,3.209658422,7.449941107,0.23557126,-0.140004283,0.08994539,0.040154192,0.009904701,MIA,16,TROY,7,39109,102506,98868,93182,S,1160,770,40.2,39.879,-84.022,-84.438,410.11,83,-84.22883081,40.05344355,IOTP,1950-1970,2Csept,0,0,0
1970,Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84342,409.2190212,NA,206.104789,NA,89.10482921,3.209658422,7.449941107,0.23557126,-0.140004283,0.08994539,0.040154192,0.009904701,MIA,16,TROY,7,39109,102506,98868,93182,S,1160,770,40.2,39.879,-84.022,-84.438,410.11,83,-84.22883081,40.05344355,IOTP,1950-1970,1Pre-invasion,0,0,0
1970,Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,82717,423.1117173,NA,195.4968313,NA,66.74082948,3.360146044,28.83222089,1.066803583,-0.314543691,0.13302631,0.177887034,0.003630348,MED,49,MEDINA,3,39103,172332,151095,122354,N,1320,770,41.278,40.987,-81.684,-82.175,422.88,69,-81.8998326,41.11752611,LEGP,1950-1970,2Csept,0,1,0
1970,Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,82717,423.1117173,NA,195.4968313,NA,66.74082948,3.360146044,28.83222089,1.066803583,-0.314543691,0.13302631,0.177887034,0.003630348,MED,49,MEDINA,3,39103,172332,151095,122354,N,1320,770,41.278,40.987,-81.684,-82.175,422.88,69,-81.8998326,41.11752611,LEGP,1950-1970,1Pre-invasion,0,1,0
1970,Meigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19799,432.3763728,NA,45.79112377,NA,33.46162427,0.73070058,64.74230254,1.065372602,-0.050454342,0.003549552,0.044115858,0.002788934,MEG,50,POMEROY,10,39105,23770,23072,22987,S,1020,540,39.206,38.879,-81.743,-82.325,432.14,70,-82.02269477,39.0821006,AP,1950-1970,2Csept,0,0,0
1970,Meigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19799,432.3763728,NA,45.79112377,NA,33.46162427,0.73070058,64.74230254,1.065372602,-0.050454342,0.003549552,0.044115858,0.002788934,MEG,50,POMEROY,10,39105,23770,23072,22987,S,1020,540,39.206,38.879,-81.743,-82.325,432.14,70,-82.02269477,39.0821006,AP,1950-1970,1Pre-invasion,0,0,0
1970,Van Wert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29194,410.4848053,NA,71.12078114,NA,95.57725107,1.058636711,3.28765512,0.076457096,-0.046248523,0.010960633,0.02994124,0.00534665,VAN,68,VAN WERT,1,39161,28744,29659,30464,N,860,710,40.991,40.684,-84.339,-84.804,410.48,26,-84.58608343,40.85538681,WLEB,1950-1970,2Csept,0,0,0
1970,Van Wert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29194,410.4848053,NA,71.12078114,NA,95.57725107,1.058636711,3.28765512,0.076457096,-0.046248523,0.010960633,0.02994124,0.00534665,VAN,68,VAN WERT,1,39161,28744,29659,30464,N,860,710,40.991,40.684,-84.339,-84.804,410.48,26,-84.58608343,40.85538681,WLEB,1950-1970,1Pre-invasion,0,0,0
1970,Geauga,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62977,408.0417209,NA,154.3396098,NA,35.47205483,1.991019733,58.61396668,3.922958762,-0.180733245,0.085129924,0.092380737,0.003222584,GEA,60,CHARDON,12,39055,93389,90895,81129,N,1390,770,41.716,41.346,-81.002,-81.393,408.43,46,-81.17874625,41.4995061,LEGP,1950-1970,2Csept,0,5,0
1970,Geauga,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62977,408.0417209,NA,154.3396098,NA,35.47205483,1.991019733,58.61396668,3.922958762,-0.180733245,0.085129924,0.092380737,0.003222584,GEA,60,CHARDON,12,39055,93389,90895,81129,N,1390,770,41.716,41.346,-81.002,-81.393,408.43,46,-81.17874625,41.4995061,LEGP,1950-1970,1Pre-invasion,0,5,0
1970,Monroe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15739,457.4577887,NA,34.40536021,NA,29.55301071,0.680774711,68.90601087,0.860203705,-0.242037239,0.006716593,0.231962349,0.003358297,MOE,51,WOODSFIELD,10,39111,14642,15180,15497,S,1400,600,39.87,39.544,-80.823,-81.32,457.17,71,-81.08310008,39.7273678,AP,1950-1970,2Csept,0,0,0
1970,Monroe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15739,457.4577887,NA,34.40536021,NA,29.55301071,0.680774711,68.90601087,0.860203705,-0.242037239,0.006716593,0.231962349,0.003358297,MOE,51,WOODSFIELD,10,39111,14642,15180,15497,S,1400,600,39.87,39.544,-80.823,-81.32,457.17,71,-81.08310008,39.7273678,AP,1950-1970,1Pre-invasion,0,0,0
1970,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57160,640.1477108,NA,89.2918916,NA,37.12981477,2.169238314,59.54276229,1.15818463,-0.14490169,0.011317765,0.129468374,0.004115551,WAS,71,MARIETTA,10,39167,61778,63251,62254,S,1200,560,39.647,39.216,-81.037,-81.853,639.85,31,-81.49565961,39.4554255,AP,1950-1970,2Csept,0,0,0
1970,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57160,640.1477108,NA,89.2918916,NA,37.12981477,2.169238314,59.54276229,1.15818463,-0.14490169,0.011317765,0.129468374,0.004115551,WAS,71,MARIETTA,10,39167,61778,63251,62254,S,1200,560,39.647,39.216,-81.037,-81.853,639.85,31,-81.49565961,39.4554255,AP,1950-1970,1Pre-invasion,0,0,0
1970,Vinton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9420,414.959012,NA,22.70103728,NA,24.94474817,0.849133419,73.6187042,0.587414214,-0.266477735,0.00370108,0.260926116,0.00185054,VIN,84,MCARTHUR,10,39163,13435,12806,11098,S,1140,580,39.413,39.027,-82.26,-82.763,414.92,28,-82.48533035,39.25093665,AP,1950-1970,2Csept,0,1,0
1970,Vinton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9420,414.959012,NA,22.70103728,NA,24.94474817,0.849133419,73.6187042,0.587414214,-0.266477735,0.00370108,0.260926116,0.00185054,VIN,84,MCARTHUR,10,39163,13435,12806,11098,S,1140,580,39.413,39.027,-82.26,-82.763,414.92,28,-82.48533035,39.25093665,AP,1950-1970,1Pre-invasion,0,1,0
1970,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84925,407.1390585,NA,208.5896654,NA,71.04343189,5.149019375,22.89506429,0.912484446,-0.15001589,0.112040593,0.000538657,0.037436641,WAR,85,LEBANON,8,39165,212693,158383,113909,S,1060,570,39.59,39.254,-83.978,-84.366,407.21,29,-84.16677245,39.42758647,IOTP,1950-1970,2Csept,0,0,0
1970,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84925,407.1390585,NA,208.5896654,NA,71.04343189,5.149019375,22.89506429,0.912484446,-0.15001589,0.112040593,0.000538657,0.037436641,WAR,85,LEBANON,8,39165,212693,158383,113909,S,1060,570,39.59,39.254,-83.978,-84.366,407.21,29,-84.16677245,39.42758647,IOTP,1950-1970,1Pre-invasion,0,0,0
1980,Crawford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50075,402.828431,NA,124.3085049,NA,88.39860559,2.118851789,9.112696771,0.369845852,-0.130181382,0.029141021,0.093414674,0.007625688,CRA,72,BUCYRUS,3,39033,43784,46966,47870,N,1240,860,40.998,40.702,-82.723,-83.114,402.65,32,-82.91979725,40.85073545,WLEB,1980-2000,2Csept,0,0,0
1980,Tuscarawas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84614,571.482345,NA,148.0605669,NA,42.06455874,4.247851498,51.43771072,2.249879039,-0.166273703,-0.011136114,0.169537736,0.007872081,TUS,37,NEW PHILADELPHIA,11,39157,92582,90914,84090,N,1380,790,40.664,40.214,-81.266,-81.713,571.58,21,-81.47384662,40.44075315,AP,1980-2000,2Csept,0,0,0
1980,Brown,0,0,0,0,0,0,0,1,0,0,0,17,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,22,31920,495.216639,NA,64.45663874,NA,69.08237261,0.972358693,29.34682572,0.598442981,-0.116265111,0.018006642,0.08781017,0.010448299,BRO,33,GEORGETOWN,9,39015,44846,42285,34966,S,1090,500,39.254,38.644,-83.673,-84.053,493.39,16,-83.86719558,38.93361062,IOTP,1980-2000,2Csept,1,21,0.045454545
1980,Clinton,0,1,0,0,0,0,0,11,0,0,0,14,5,0,5,0,3,0,0,0,2,0,0,0,0,0,0,0,41,34603,412.284682,NA,83.92987057,NA,88.14666291,1.979545056,9.502029007,0.371763029,-0.072597501,0.035899863,0.031113215,0.005584423,CLI,67,WILMINGTON,8,39027,42040,40543,35415,S,1190,790,39.57,39.222,-83.578,-84.008,412.44,25,-83.80855326,39.41491049,IOTP,1980-2000,2Csept,11,30,0.268292683
1980,Knox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46304,529.531071,NA,87.44340519,NA,64.96305317,1.375565386,32.88433819,0.777043259,-0.109763573,0.016360986,0.086775354,0.006627235,KNO,8,MOUNT VERNON,5,39083,60921,54500,47473,N,1420,840,40.573,40.238,-82.179,-82.752,529.53,59,-82.42159231,40.39870655,AP,1980-2000,2Csept,0,0,0
1980,Richland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131205,500.325721,NA,262.2391664,NA,61.43458028,4.825063488,32.45130419,1.289052049,-0.149782673,0.10087852,0.047369045,0.001535108,RIC,23,MANSFIELD,3,39139,124475,128852,126137,N,1510,940,40.997,40.549,-82.336,-82.728,500.17,5,-82.53635572,40.77452925,LEGP,1980-2000,2Csept,0,0,0
1980,Union,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29536,436.974708,NA,67.59201267,NA,89.93956808,1.514063104,8.33990566,0.206463151,-0.137390929,0.044206222,0.086905414,0.006279293,UNI,66,MARYSVILLE,6,39159,52300,40909,31969,N,1110,910,40.508,40.106,-83.169,-83.552,436.94,24,-83.37157896,40.29932793,IOTP,1980-2000,2Csept,0,1,0
1980,Athens,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56399,508.53712,NA,110.9043918,NA,32.63419852,1.959388936,64.60980428,0.796608268,-0.259210379,0.011860708,0.244546231,0.00280344,ATH,28,ATHENS,10,39009,64757,62223,59549,S,1120,580,39.557,39.179,-81.721,-82.299,508.54,11,-82.0452705,39.33367163,AP,1980-2000,2Csept,0,1,0
1980,Hardin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32719,470.533815,NA,69.53591635,NA,92.44055944,0.874592074,6.539393939,0.145454546,-0.089277389,0.01002331,0.075990676,0.003263403,HAR,64,KENTON,1,39065,32058,31945,31111,N,1140,835,40.821,40.503,-83.415,-83.881,470.58,50,-83.65939749,40.66149457,IOTP,1980-2000,2Csept,0,0,0
1980,Noble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11310,404.584763,NA,27.95458711,NA,36.12942401,0.959620056,61.11858085,1.792375087,-0.218760843,0.015451509,0.197616673,0.005692661,NOB,9,CALDWELL,10,39121,14645,14058,11336,S,1340,660,39.954,39.582,-81.233,-81.697,404.61,75,-81.45581337,39.76582646,AP,1980-2000,2Csept,0,0,0
1980,Ross,1,1,0,0,0,0,0,0,0,0,0,6,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,23,65004,692.960037,NA,93.8062753,NA,56.54746827,1.409926796,41.21304998,0.829554954,-0.144222245,0.009340409,0.125066491,0.009815345,ROS,25,CHILLICOTHE,9,39141,78064,73345,69330,S,1340,560,39.516,39.167,-82.742,-83.379,692.9,7,-83.05702263,39.33763078,IOTP,1980-2000,2Csept,0,23,0
1980,Cuyahoga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1498400,459.408917,NA,3261.582317,NA,12.73338812,56.21954249,29.92288876,1.124180633,-0.362145737,0.354979265,0.006688708,0.000477765,CUY,74,CLEVELAND,12,39035,1280122,1393978,1412140,N,1280,575,41.628,41.274,-81.374,-81.972,459.01,34,-81.65880262,41.4243744,LEGP,1980-2000,2Csept,0,1,0
1980,Columbiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113572,535.181109,NA,212.2122737,NA,49.59311578,4.716903742,43.98369182,1.706288658,-0.0488097,0.036299651,0.008818559,0.00369149,COL,69,LISBON,11,39029,107841,112075,108276,N,1440,660,40.931,40.581,-80.518,-81.088,534.79,27,-80.77728502,40.76840629,LEGP,1980-2000,2Csept,0,1,0
1980,Lake,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,212801,231.713917,NA,918.3781568,NA,26.28454375,24.30627999,45.98562297,3.423553288,-0.491720881,0.359899854,0.133717732,-0.001896705,LAK,40,PAINESVILLE,12,39085,230041,227511,215499,N,1250,570,41.854,41.569,-81.001,-81.49,231.43,60,-81.23754065,41.69652174,LEGP,1980-2000,2Csept,0,7,0
1980,Ottawa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40076,267.098408,NA,150.0420774,NA,76.62337662,4.514925989,8.846680638,10.01501675,-0.107675044,0.059406921,0.016089374,0.032178749,OTT,81,PORT CLINTON,2,39123,41428,40985,40029,N,725,485,41.725,41.456,-82.712,-83.417,265.52,102,-83.14233194,41.53795809,WLEB,1980-2000,2Csept,0,1,0
1980,Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258787,470.200179,NA,550.376226,NA,64.43870859,13.54931458,21.14195298,0.870023851,-0.144926184,0.187400524,-0.052976238,0.010501897,BUT,17,HAMILTON,8,39017,368130,332807,291479,S,1050,530,39.59,39.291,-84.331,-84.82,469.99,84,-84.57579812,39.43852735,IOTP,1980-2000,2Csept,0,1,0
1980,Auglaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42554,401.717805,NA,105.9300819,NA,89.66145819,2.180901287,7.070464506,1.087176017,-0.137534315,0.03738532,0.094691285,0.005457711,AUG,30,WAPAKONETA,7,39011,45949,46611,44585,N,1105,780,40.687,40.354,-83.879,-84.457,402.02,13,-84.22180919,40.56095109,WLEB,1980-2000,2Csept,0,0,0
1980,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18152,410.78872,NA,44.18816563,NA,36.0078006,1.734298614,59.2210082,3.036892582,-0.160019235,-0.024042957,0.17658216,0.007480031,HAS,86,CADIZ,11,39067,15864,15856,16085,N,1360,860,40.434,40.159,-80.865,-81.341,411.07,51,-81.09128611,40.29383274,AP,1980-2000,2Csept,0,0,0
1980,Lawrence,0,1,0,0,0,0,0,1,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63849,457.276725,NA,139.6287992,NA,17.6297484,2.880364078,78.79956026,0.690327258,-0.145458386,0.016082033,0.125295837,0.004080516,LAW,41,IRONTON,9,39087,62450,62319,61834,S,1060,520,38.849,38.403,-82.292,-82.81,457.02,61,-82.53681776,38.59843257,AP,1980-2000,2Csept,1,26,0.037037037
1980,Van Wert,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30458,410.484774,NA,74.20007252,NA,95.11476584,1.168243037,3.587067523,0.129923596,-0.046248523,0.010960633,0.02994124,0.00534665,VAN,68,VAN WERT,1,39161,28744,29659,30464,N,860,710,40.991,40.684,-84.339,-84.804,410.48,26,-84.58608343,40.85538681,WLEB,1980-2000,2Csept,1,0,1
1980,Darke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55096,600.285775,NA,91.78295121,NA,93.33889554,1.288455135,5.26213713,0.110512199,-0.065136329,0.021773099,0.039154984,0.004208246,DAR,75,GREENVILLE,7,39037,52959,53309,53619,S,1240,775,40.355,39.915,-84.425,-84.813,600.57,35,-84.61937827,40.1330901,IOTP,1980-2000,2Csept,0,0,0
1980,Coshocton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36024,567.573315,NA,63.47021442,NA,45.98775814,1.751984564,50.24727303,2.012984251,-0.224073065,-0.001739998,0.21633974,0.009473322,COS,70,COSHOCTON,5,39031,36901,36655,35427,N,1300,720,40.457,40.15,-81.615,-82.197,567.49,30,-81.92007555,40.30164045,AP,1980-2000,2Csept,0,0,0
1980,Henry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28383,419.9748,NA,67.58262639,NA,92.98451922,1.275256881,4.764443329,0.975780572,-0.018553942,0.01254351,0.004442493,0.001567939,HEN,65,NAPOLEON,2,39069,28215,29210,29108,N,760,640,41.489,41.165,-83.88,-84.343,419.7,52,-84.06819426,41.33383332,WLEB,1980-2000,2Csept,1,0,1
1980,Sandusky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63267,412.348305,NA,153.430969,NA,86.93787187,3.038285915,7.919021617,2.104820598,-0.068652808,0.03805175,0.016231866,0.014369192,SAN,88,FREMONT,2,39143,60944,61792,61963,N,810,540,41.502,41.252,-82.839,-83.421,413.08,9,-83.14616136,41.35636871,WLEB,1980-2000,2Csept,0,0,0
1980,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25598,399.005785,NA,64.15445831,NA,44.83429835,1.534121839,52.08756042,1.544019399,-0.23561692,-0.003849051,0.235067056,0.004398916,CAR,83,CARROLLTON,11,39019,28836,28836,26521,N,1380,900,40.73,40.424,-80.86,-81.322,398.92,19,-81.08995781,40.57953071,AP,1980-2000,2Csept,0,0,0
1980,Belmont,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82569,541.387519,NA,152.5136748,NA,40.05224893,3.308288949,54.75283015,1.886631969,-0.123534296,0.017618826,0.10125762,0.004657851,BEL,31,SAINT CLAIRSVILLE,11,39013,70400,70226,71074,S,1380,620,40.173,39.849,-80.702,-81.238,542.03,14,-80.98844148,40.01573563,AP,1980-2000,2Csept,0,1,0
1980,Wayne,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,97408,556.310832,NA,175.0963569,NA,77.43534618,3.145671896,17.71010521,1.708876709,-0.072646948,0.046462546,0.024215649,0.001968752,WAY,73,WOOSTER,3,39169,114520,111564,101461,N,1320,840,40.993,40.666,-81.647,-82.13,556.92,33,-81.88798062,40.82873586,LEGP,1980-2000,2Csept,0,3,0
1980,Paulding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21302,418.896212,NA,50.85269188,NA,93.24884793,0.832635107,5.449832426,0.468684541,-0.02016129,0.011258902,-0.003403854,0.012306242,PAU,10,PAULDING,1,39125,19614,20293,20488,N,780,650,41.254,40.988,-84.34,-84.805,418.79,76,-84.58017051,41.11661904,WLEB,1980-2000,2Csept,0,0,0
1980,Adams,0,0,0,0,0,0,0,1,0,0,0,8,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,21,24328,585.785687,NA,41.53054699,NA,41.76698862,0.745444816,56.90303604,0.584530523,-0.063617278,0.011975017,0.049584055,0.002058206,ADA,20,WEST UNION,9,39001,28550,27330,25371,S,1280,480,39.056,38.599,-83.267,-83.706,586.28,2,-83.47218731,38.84528081,AP,1980-2000,2Csept,1,20,0.047619048
1980,Wyandot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22651,407.620576,NA,55.5688337,NA,89.57078334,0.762286212,8.891185796,0.775744656,-0.046297044,0.010497586,0.026916886,0.008882572,WYA,55,UPPER SANDUSKY,1,39175,22615,22908,22254,N,980,710,40.995,40.686,-83.11,-83.517,407.62,40,-83.30442772,40.84228502,WLEB,1980-2000,2Csept,0,1,0
1980,Lucas,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,471741,347.01454,NA,1359.427187,NA,52.25438863,25.07461932,17.74295543,4.928036627,-0.226703597,0.16884201,0.047111347,0.01075024,LUC,45,TOLEDO,2,39095,441815,455054,462361,N,715,560,41.734,41.413,-83.239,-83.884,346.59,65,-83.65905358,41.6198494,WLEB,1980-2000,2Csept,1,5,0.166666667
1980,Licking,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120981,688.379172,NA,175.7476183,NA,62.72957083,3.488965918,33.31290576,0.468557494,-0.284868912,0.064155352,0.218798476,0.001915085,LIC,42,NEWARK,5,39089,166492,145491,128300,S,1360,760,40.278,39.913,-82.183,-82.783,687.16,62,-82.48311389,40.09158826,AP,1980-2000,2Csept,0,2,0
1980,Vinton,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,11584,414.959029,NA,27.91600903,NA,22.27997082,0.886144215,76.22796536,0.605919612,-0.266477735,0.00370108,0.260926116,0.00185054,VIN,84,MCARTHUR,10,39163,13435,12806,11098,S,1140,580,39.413,39.027,-82.26,-82.763,414.92,28,-82.48533035,39.25093665,AP,1980-2000,2Csept,0,15,0
