County,Num,Name,Genus,Species,Subspecies,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,HDecade,Decade30,Invasion,Museum,Source,Notes,COUNTY_CD,OBJECTID,COUNTY_SEA,ODOT_DISTR,FIPS_COUNT,POP_2010,POP_2000,POP_1990,STATE_PLAN,ELEVATION_,ELEVATION1,LAT_NORTH_,LAT_SOUTH_,LONG_EAST_,LONG_WEST_,AREA_SQMI,AREA_ID,lon,lat,YearGroup
Franklin,4617,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"7759 Amelia Dr, Reynoldsburg, OH",39.971957; -82.793967,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1088 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3272,Coleomegilla maculata,Coleomegilla,maculata,lengi ,IOTP,Urban,"Columbus, Franklin Co., OH",,,,9-May-30,1930,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548685,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2218,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,,,,,7-May-65,1965,1960,1965-1969,1950-1970,1Pre-invasion,Field Museum,Museum,3947155,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,2087,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,,,,,5-Mar-90,1990,1990,1990-1994,1980-2000,2Csept,Brigham Young University,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,642,Hyperaspis�undulata,Hyperaspis,undulata,,IOTP,Urban,Columbus,,,,14-Apr-05,1905,1900,1905-1909,1890-1910,1Pre-invasion,California Academy of Sciences,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2207,Adalia bipunctata,Adalia,bipunctata,,IOTP,Urban,Columbus,,,,21-Apr-64,1964,1960,1960-1964,1950-1970,1Pre-invasion,Field Museum,Museum,3946817,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,510,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,Columbus,,,,22-Jul-20,1920,1920,1920-1924,1920-1940,1Pre-invasion,Illinois Natural History Survey,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2440,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,Columbus,,,,11-Aug-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3936,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,"Franklin Co., OH",,,,1-Aug-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550647,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,5314,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"860 Palmer Rd., Columbus, OH",39.976031; -83.03685,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  892 ,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2441,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,Columbus,,,,11-Aug-14,2014,2010,2010-2014,2010-2018,4Pquat,LLP,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,4264,Brachiacantha ursina,Brachiacantha,ursina,,IOTP,Urban,"2201 Fred Taylor Dr., Columbus, OH",40.0077662; -83.0277694,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  889 ,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,5075,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"860 Palmer Rd, Columbus, OH",39.976212; -83.036914,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1057 ,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3742,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,prairie,Malaise trap,25 April - 5 May 2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 420646,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3444,Coleomegilla maculata,Coleomegilla,maculata,lengi ,IOTP,Urban,"Franklin Co., OH",,,,3-Jun-99,1999,1990,1995-1999,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 599432,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3769,Hippodamia convergens,Hippodamia,convergens,,IOTP,Urban,"Columbus, Franklin Co., OH",,,,21-Oct-14,1914,1910,1910-1914,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537454,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3934,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,"Franklin Co., OH",,,,1-Aug-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550645,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3082,Coccinella novemnotata,Coccinella,novemnotata,,IOTP,Urban,"Franklin Co., OH",,,,1-Aug-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 762149,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3179,Coccinella septempunctata,Coccinella,septempunctata,,IOTP,Urban,"Columbus, prairie, Kinnear Road, across the street from Museum of Biological Diversity (MBD), Franklin Co., OH",,,,6-Jul-99,1999,1990,1995-1999,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 669299,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2667,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,,,,,1-Apr-32,1932,1930,1930-1934,1920-1940,1Pre-invasion,University of Minnesota,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2208,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,Columbus,,,,22-Jun-66,1966,1960,1965-1969,1950-1970,1Pre-invasion,Field Museum,Museum,3947135,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,511,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,Columbus,,,,4-May-18,1918,1910,1915-1919,1890-1910,1Pre-invasion,Illinois Natural History Survey,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2939,Brachiacantha ursina,Brachiacantha,ursina,,IOTP,Urban,"Franklin Co., OH",,,,30-Aug-35,1935,1930,1935-1939,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 208480,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2859,Adalia bipunctata,Adalia,bipunctata,,IOTP,Urban,"Franklin Co., OH",,,,28-Jul-85,1985,1980,1985-1989,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 761191,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,2170,Cycloneda munda,Cycloneda,munda,,IOTP,Urban,,,,,26-Jun-85,1985,1980,1985-1989,1980-2000,2Csept,Brigham Young University,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,3745,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,,Malaise trap,25-Sept-5-Oct-2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 420648,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,5005,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"5696 Duddingston Drive, Dublin, Ohio",40.158202; -83.147738,home garden,sticky trap,,2010,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  553 ,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3752,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,prairie,Malaise trap,12-31 October 2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 420715,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,641,Hyperaspis�undulata,Hyperaspis,undulata,,IOTP,Urban,Columbus,,,,14-Apr-05,1905,1900,1905-1909,1890-1910,1Pre-invasion,California Academy of Sciences,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,346,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,Columbus,,,,6-Jun-24,1924,1920,1920-1924,1920-1940,1Pre-invasion,Clemson University Arthropod Collection,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,508,Coccinella novemnotata,Coccinella,novemnotata,,IOTP,Urban,Columbus,,,,27-Jul-20,1920,1920,1920-1924,1920-1940,1Pre-invasion,Illinois Natural History Survey,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3107,Coccinella novemnotata,Coccinella,novemnotata,,IOTP,Urban,"Columbus, Franklin Co., OH",,,,2-May-55,1955,1950,1955-1959,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 756374,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,698,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,Galloway,,,,11-May-11,2011,2010,2010-2014,2010-2018,4Pquat,OSU ATI,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,4611,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"2201 Fred Taylor Dr., Columbus, OH",40.0077662; -83.0277694,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  889 ,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2666,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,,,,,7-Jul-30,1930,1930,1930-1934,1920-1940,1Pre-invasion,University of Minnesota,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,4123,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,,,2-9-Jun-2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 387948,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3844,Hippodamia convergens,Hippodamia,convergens,,IOTP,Urban,"Franklin Co., OH",,,,1-Aug-34,1934,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550517,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3760,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Battelle Darby Creek Metro Park, 39Â°53.291'N 83Â°12.339'W, St.#5, Franklin Co., OH",,,blacklight trap,24-Jun-09,2009,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 617594,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,607,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,Columbus,,,,30-Mar-05,1905,1900,1905-1909,1890-1910,1Pre-invasion,California Academy of Sciences,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3563,Cycloneda munda,Cycloneda,munda,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,,Malaise trap,18-28 October 2004,2004,2000,2000-2004,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 407317,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2350,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,Worthington,,,,21-May-09,2009,2000,2005-2009,1980-2000,4Pquat,LLP,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2148,Coleomegilla maculata,Coleomegilla,maculata,,IOTP,Urban,,,,,18-Sep-82,1982,1980,1980-1984,1980-2000,2Csept,Brigham Young University,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,3595,Cycloneda munda,Cycloneda,munda,,IOTP,Urban,"Franklin Co., OH",,,,1-Jun-31,1931,1930,1930-1934,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537430,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2097,Coleomegilla maculata,Coleomegilla,maculata,,IOTP,Urban,,,,,6-Mar-85,1985,1980,1985-1989,1980-2000,2Csept,Brigham Young University,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,5307,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"Chadwick Learning Gardens OSU, Columbus, Ohio",40.006294; -83.026053,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  922 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2247,Hippodamia convergens,Hippodamia,convergens,,IOTP,Urban,,,,,5-May-05,1952,1950,1950-1954,1950-1970,1Pre-invasion,Field Museum,Museum,3952424,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,4907,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,IOTP,Urban,"590 Woody Hayes Dr., Columbus, Ohio",40.004194; -83.021281,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  893 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,5069,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"2490 Carmal Rd. , Columbus, Ohio",40.007314; -83.046417,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  888 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,5068,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"2490 Carmal Rd. , Columbus, Ohio",40.007314; -83.046417,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  888 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3574,Cycloneda munda,Cycloneda,munda,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,,Malaise trap,5-15-Oct-2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 419052,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2643,Hippodamia convergens,Hippodamia,convergens,,IOTP,Urban,,,,,25-Jun-37,1937,1930,1935-1939,1920-1940,1Pre-invasion,University of Minnesota,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3736,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,prairie,Malaise trap,7-14 June 2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 420640,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3897,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,"Franklin Co., OH",,,,12-Jul-51,1951,1950,1950-1954,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537616,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,3741,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,prairie,Malaise trap,25 April - 5 May 2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 420645,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,584,Hippodamia glacialis,Hippodamia,glacialis,glacialis,IOTP,Urban,Columbus,,,,30-Mar-05,1905,1900,1905-1909,1890-1910,1Pre-invasion,California Academy of Sciences,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,4942,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,IOTP,Urban,"595 Woody Hayes Dr, Columbus, Ohio",40.001296; -83.018231,home garden,sticky trap,,2014,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  333 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,3892,Hippodamia parenthesis,Hippodamia,parenthesis,,IOTP,Urban,"Franklin Co., OH",,,,5-May-55,1955,1950,1955-1959,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537611,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,2895,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,"Columbus, Franklin Co., OH",,,,6-Oct-15,1915,1910,1915-1919,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 756012,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,3866,Hippodamia glacialis,Hippodamia,glacialis,glacialis,IOTP,Urban,"Sharon Woods Metropolitan Park, 0.8km S Park Road entrance, Franklin Co., OH",,,pitfall trap,1-Jul-76,1976,1970,1975-1979,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 759660,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,2896,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,"Columbus, Franklin Co., OH",,,none specified,6-Oct-15,1915,1910,1915-1919,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 756012,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1938
Franklin,2248,Hippodamia convergens,Hippodamia,convergens,,IOTP,Urban,Hoover Dam,,,,6-Apr-64,1964,1960,1960-1964,1950-1970,1Pre-invasion,Field Museum,Museum,3952425,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,3585,Cycloneda munda,Cycloneda,munda,,IOTP,Urban,"Franklin Co., OH",,,,1-Jul-52,1952,1950,1950-1954,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537420,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,3708,Harmonia axyridis,Harmonia,axyridis,,IOTP,Urban,"Columbus, 39Â°59.936'N 83Â°02.809'W, ""prairie"", Kinnear Road, Franklin Co., OH",,prairie,Malaise trap,28 April-5 May 2005,2005,2000,2005-2009,1980-2000,4Pquat,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 419054,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,955,Coccinella novemnotata,Coccinella,novemnotata,,IOTP,Urban,Columbus,,,,30-Sep-79,1979,1970,1975-1979,1950-1970,2Csept,Boonshoft Musuem of Discovery,Museum,,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,2211,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,Columbus,,,,15-May-65,1965,1960,1965-1969,1950-1970,1Pre-invasion,Field Museum,Museum,3947142,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
Franklin,5125,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,IOTP,Urban,"590 Woody Hayes Dr., Columbus, Ohio",40.004194; -83.021281,home garden,sticky trap,,2013,2010,2010-2014,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  894 garden diff location,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,2016
Franklin,2860,Adalia bipunctata,Adalia,bipunctata,,IOTP,Urban,"Franklin Co., OH",,,,1-Jul-85,1985,1980,1985-1989,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 761192,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1992
Franklin,2214,Anatis labiculata,Anatis,labiculata,,IOTP,Urban,Columbus,,,,15-May-65,1965,1960,1965-1969,1950-1970,1Pre-invasion,Field Museum,Museum,3947145,FRA,5,COLUMBUS,6,39049,1163414,1068978,961437,S,1130,670,40.144,39.794,-82.761,-83.255,543.97,143,-83.00939069,39.96942391,1970
